ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,label
-1.125,1.63671875,-1.23828125,-247.0,159.75,-134.75,1.0
-1.125,1.63671875,-1.23828125,-247.0,159.75,-134.75,1.0
-1.125,1.63671875,-1.23828125,-247.0,159.75,-134.75,1.0
-1.125,1.63671875,-1.23828125,-247.0,159.75,-134.75,1.0
-1.125,1.63671875,-1.23828125,-247.0,159.75,-134.75,1.0
-1.125,1.63671875,-1.23828125,-244.0,159.75,-133.5,1.0
-1.1318359375,1.640625,-1.234375,-244.0,159.75,-133.5,1.0
-1.1318359375,1.640625,-1.234375,-244.0,159.75,-133.5,1.0
-1.1318359375,1.640625,-1.234375,-244.0,159.75,-133.5,1.0
-1.1318359375,1.640625,-1.234375,-244.0,159.75,-133.5,1.0
-1.125,1.63671875,-1.23828125,-247.0,159.75,-134.75,1.0
-1.125,1.63671875,-1.23828125,-247.0,159.75,-134.75,1.0
-1.125,1.63671875,-1.23828125,-247.0,159.75,-134.75,1.0
-1.125,1.63671875,-1.23828125,-247.0,159.75,-134.75,1.0
-1.125,1.63671875,-1.23828125,-247.0,159.75,-134.75,1.0
-1.125,1.63671875,-1.23828125,-244.0,159.75,-133.5,1.0
-1.1318359375,1.640625,-1.234375,-244.0,159.75,-133.5,1.0
-1.1318359375,1.640625,-1.234375,-244.0,159.75,-133.5,1.0
-1.1318359375,1.640625,-1.234375,-244.0,159.75,-133.5,1.0
-1.1318359375,1.640625,-1.234375,-244.0,159.75,-133.5,1.0
-1.109375,1.60546875,-1.626953125,-163.25,172.75,247.0,1.0
-1.109375,1.60546875,-1.626953125,-163.25,172.75,247.0,1.0
-1.109375,1.60546875,-1.626953125,-163.25,172.75,247.0,1.0
-1.109375,1.60546875,-1.626953125,-163.25,172.75,247.0,1.0
-1.109375,1.60546875,-1.626953125,-163.25,172.75,247.0,1.0
-1.109375,1.60546875,-1.626953125,-163.25,172.75,247.0,1.0
-1.109375,1.60546875,-1.626953125,-163.25,172.75,247.0,1.0
-1.111328125,1.603515625,-1.63671875,-164.5,170.25,246.75,1.0
-1.111328125,1.603515625,-1.63671875,-164.5,170.25,246.75,1.0
-1.111328125,1.603515625,-1.63671875,-164.5,170.25,246.75,1.0
-1.111328125,1.603515625,-1.63671875,-164.5,170.25,246.75,1.0
-1.111328125,1.603515625,-1.63671875,-164.5,170.25,246.75,1.0
-1.111328125,1.603515625,-1.63671875,-164.5,170.25,246.75,1.0
-1.111328125,1.603515625,-1.63671875,-164.5,170.25,246.75,1.0
-1.111328125,1.603515625,-1.63671875,-164.5,170.25,246.75,1.0
-1.111328125,1.603515625,-1.63671875,-164.5,170.25,246.75,1.0
-1.111328125,1.603515625,-1.63671875,-165.5,167.5,247.0,1.0
-1.111328125,1.603515625,-1.6494140625,-165.5,167.5,247.0,1.0
-1.111328125,1.603515625,-1.6494140625,-165.5,167.5,247.0,1.0
-1.111328125,1.603515625,-1.6494140625,-165.5,167.5,247.0,1.0
-1.0234375,1.546875,-1.7734375,-165.25,103.5,-214.25,1.0
-1.0234375,1.546875,-1.7734375,-165.25,103.5,-214.25,1.0
-1.0234375,1.546875,-1.7734375,-165.25,103.5,-214.25,1.0
-1.02734375,1.556640625,-1.775390625,-165.25,103.75,-213.0,1.0
-1.02734375,1.556640625,-1.775390625,-165.25,103.75,-213.0,1.0
-1.02734375,1.556640625,-1.775390625,-165.25,103.75,-213.0,1.0
-1.02734375,1.556640625,-1.775390625,-165.25,103.75,-213.0,1.0
-1.02734375,1.556640625,-1.775390625,-165.25,103.75,-213.0,1.0
-1.02734375,1.556640625,-1.775390625,-165.25,103.75,-213.0,1.0
-1.02734375,1.556640625,-1.775390625,-165.25,103.75,-213.0,1.0
-1.02734375,1.556640625,-1.775390625,-165.25,103.75,-213.0,1.0
-1.02734375,1.556640625,-1.775390625,-165.25,103.75,-213.0,1.0
-1.02734375,1.556640625,-1.775390625,-165.25,103.75,-213.0,1.0
-1.03515625,1.564453125,-1.783203125,-164.75,104.25,-211.5,1.0
-1.03515625,1.564453125,-1.783203125,-164.75,104.25,-211.5,1.0
-1.03515625,1.564453125,-1.783203125,-164.75,104.25,-211.5,1.0
-1.03515625,1.564453125,-1.783203125,-164.75,104.25,-211.5,1.0
-1.03515625,1.564453125,-1.783203125,-164.75,104.25,-211.5,1.0
-1.03515625,1.564453125,-1.783203125,-164.75,104.25,-211.5,1.0
-1.03515625,1.564453125,-1.783203125,-164.75,104.25,-211.5,1.0
-1.3291015625,1.384765625,1.79296875,-198.875,142.75,-240.0,1.0
-1.3291015625,1.384765625,1.79296875,-200.375,144.5,-240.25,1.0
-1.337890625,1.353515625,1.78125,-200.375,144.5,-240.25,1.0
-1.337890625,1.353515625,1.78125,-200.375,144.5,-240.25,1.0
-1.337890625,1.353515625,1.78125,-200.375,144.5,-240.25,1.0
-1.337890625,1.353515625,1.78125,-200.375,144.5,-240.25,1.0
-1.337890625,1.353515625,1.78125,-200.375,144.5,-240.25,1.0
-1.337890625,1.353515625,1.78125,-200.375,144.5,-240.25,1.0
-1.337890625,1.353515625,1.78125,-200.375,144.5,-240.25,1.0
-1.337890625,1.353515625,1.78125,-200.375,144.5,-240.25,1.0
-1.337890625,1.353515625,1.78125,-200.375,144.5,-240.25,1.0
-1.333984375,1.34375,1.7734375,-200.5,146.0,-240.125,1.0
-1.333984375,1.34375,1.7734375,-200.5,146.0,-240.125,1.0
-1.333984375,1.34375,1.7734375,-200.5,146.0,-240.125,1.0
-1.333984375,1.34375,1.7734375,-200.5,146.0,-240.125,1.0
-1.333984375,1.34375,1.7734375,-200.5,146.0,-240.125,1.0
-1.333984375,1.34375,1.7734375,-200.5,146.0,-240.125,1.0
-1.333984375,1.34375,1.7734375,-200.5,146.0,-240.125,1.0
-1.333984375,1.34375,1.7734375,-200.5,146.0,-240.125,1.0
-1.333984375,1.34375,1.7734375,-200.5,146.0,-240.125,1.0
-1.5625,1.267578125,1.61328125,-236.125,234.25,-177.25,1.0
-1.5625,1.267578125,1.61328125,-236.125,234.25,-177.25,1.0
-1.5625,1.267578125,1.61328125,-236.125,234.25,-177.25,1.0
-1.5625,1.267578125,1.61328125,-236.125,234.25,-177.25,1.0
-1.5625,1.267578125,1.61328125,-236.125,234.25,-177.25,1.0
-1.5625,1.267578125,1.61328125,-236.125,234.25,-177.25,1.0
-1.5625,1.267578125,1.61328125,-236.125,234.25,-177.25,1.0
-1.5625,1.267578125,1.61328125,-238.875,237.75,-175.75,1.0
-1.56640625,1.27734375,1.615234375,-238.875,237.75,-175.75,1.0
-1.56640625,1.27734375,1.615234375,-238.875,237.75,-175.75,1.0
-1.56640625,1.27734375,1.615234375,-238.875,237.75,-175.75,1.0
-1.56640625,1.27734375,1.615234375,-238.875,237.75,-175.75,1.0
-1.56640625,1.27734375,1.615234375,-238.875,237.75,-175.75,1.0
-1.56640625,1.27734375,1.615234375,-238.875,237.75,-175.75,1.0
-1.56640625,1.27734375,1.615234375,-238.875,237.75,-175.75,1.0
