ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,label
-1.66796875,1.470703125,-1.798828125,226.0,208.25,214.0,0.0
-1.66796875,1.470703125,-1.798828125,226.0,208.25,214.0,0.0
-1.66796875,1.470703125,-1.798828125,226.0,208.25,214.0,0.0
-1.66796875,1.470703125,-1.798828125,226.0,208.25,214.0,0.0
-1.66796875,1.470703125,-1.798828125,226.0,208.25,214.0,0.0
-1.66796875,1.470703125,-1.798828125,226.0,208.25,214.0,0.0
-1.66796875,1.470703125,-1.798828125,226.0,208.25,214.0,0.0
-1.66796875,1.470703125,-1.798828125,226.0,208.25,214.0,0.0
-1.65234375,1.470703125,-1.7939453125,226.75,209.0,215.0,0.0
-1.65234375,1.470703125,-1.7939453125,226.75,209.0,215.0,0.0
-1.66796875,1.470703125,-1.798828125,226.0,208.25,214.0,0.0
-1.66796875,1.470703125,-1.798828125,226.0,208.25,214.0,0.0
-1.66796875,1.470703125,-1.798828125,226.0,208.25,214.0,0.0
-1.66796875,1.470703125,-1.798828125,226.0,208.25,214.0,0.0
-1.66796875,1.470703125,-1.798828125,226.0,208.25,214.0,0.0
-1.66796875,1.470703125,-1.798828125,226.0,208.25,214.0,0.0
-1.66796875,1.470703125,-1.798828125,226.0,208.25,214.0,0.0
-1.66796875,1.470703125,-1.798828125,226.0,208.25,214.0,0.0
-1.65234375,1.470703125,-1.7939453125,226.75,209.0,215.0,0.0
-1.65234375,1.470703125,-1.7939453125,226.75,209.0,215.0,0.0
-1.869140625,0.771484375,-1.734375,202.5,-189.75,-105.25,0.0
-1.869140625,0.771484375,-1.734375,202.5,-189.75,-105.25,0.0
-1.869140625,0.771484375,-1.734375,202.5,-189.75,-105.25,0.0
-1.869140625,0.771484375,-1.734375,202.5,-189.75,-105.25,0.0
-1.869140625,0.771484375,-1.734375,202.5,-189.75,-105.25,0.0
-1.869140625,0.771484375,-1.734375,202.5,-189.75,-105.25,0.0
-1.869140625,0.771484375,-1.734375,202.5,-189.75,-105.25,0.0
-1.869140625,0.771484375,-1.734375,202.5,-189.75,-105.25,0.0
-1.8935546875,0.75390625,-1.7587890625,205.25,-177.375,-109.25,0.0
-1.8935546875,0.75390625,-1.7587890625,205.25,-177.375,-109.25,0.0
-1.8935546875,0.75390625,-1.7587890625,205.25,-177.375,-109.25,0.0
-1.8935546875,0.75390625,-1.7587890625,205.25,-177.375,-109.25,0.0
-1.8935546875,0.75390625,-1.7587890625,205.25,-177.375,-109.25,0.0
-1.8935546875,0.75390625,-1.7587890625,205.25,-177.375,-109.25,0.0
-1.8935546875,0.75390625,-1.7587890625,205.25,-177.375,-109.25,0.0
-1.8935546875,0.75390625,-1.7587890625,205.25,-177.375,-109.25,0.0
-1.8935546875,0.75390625,-1.7587890625,205.25,-177.375,-109.25,0.0
-1.8935546875,0.75390625,-1.7587890625,208.5,-166.875,-116.125,0.0
-1.916015625,0.740234375,-1.794921875,208.5,-166.875,-116.125,0.0
-1.916015625,0.740234375,-1.794921875,208.5,-166.875,-116.125,0.0
1.53515625,0.728515625,1.970703125,231.5,-59.25,-233.75,0.0
1.53515625,0.728515625,1.970703125,231.5,-59.25,-233.75,0.0
1.53515625,0.728515625,1.970703125,231.5,-59.25,-233.75,0.0
1.53515625,0.728515625,1.970703125,231.5,-59.25,-233.75,0.0
1.53515625,0.728515625,1.970703125,231.5,-59.25,-233.75,0.0
1.53515625,0.728515625,1.970703125,231.5,-59.25,-233.75,0.0
1.587890625,0.728515625,1.984375,234.0,-59.875,-233.875,0.0
1.587890625,0.728515625,1.984375,234.0,-59.875,-233.875,0.0
1.587890625,0.728515625,1.984375,234.0,-59.875,-233.875,0.0
1.587890625,0.728515625,1.984375,234.0,-59.875,-233.875,0.0
1.587890625,0.728515625,1.984375,234.0,-59.875,-233.875,0.0
1.587890625,0.728515625,1.984375,234.0,-59.875,-233.875,0.0
1.587890625,0.728515625,1.984375,234.0,-59.875,-233.875,0.0
1.587890625,0.728515625,1.984375,234.0,-59.875,-233.875,0.0
1.587890625,0.728515625,1.984375,234.0,-59.875,-233.875,0.0
1.587890625,0.728515625,1.984375,237.25,-60.625,-235.375,0.0
