ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,label
-1.8271484375,0.978515625,1.705078125,113.75,-47.5,-136.625,1.0
-1.8271484375,0.978515625,1.705078125,113.75,-47.5,-136.625,1.0
-1.8544921875,0.95703125,1.6953125,110.75,-43.875,-135.25,1.0
-1.8544921875,0.95703125,1.6953125,110.75,-43.875,-135.25,1.0
-1.8544921875,0.95703125,1.6953125,110.75,-43.875,-135.25,1.0
-1.8544921875,0.95703125,1.6953125,110.75,-43.875,-135.25,1.0
-1.8544921875,0.95703125,1.6953125,110.75,-43.875,-135.25,1.0
-1.8544921875,0.95703125,1.6953125,110.75,-43.875,-135.25,1.0
-1.8544921875,0.95703125,1.6953125,110.75,-43.875,-135.25,1.0
-1.8544921875,0.95703125,1.6953125,110.75,-43.875,-135.25,1.0
-1.8271484375,0.978515625,1.705078125,113.75,-47.5,-136.625,1.0
-1.8271484375,0.978515625,1.705078125,113.75,-47.5,-136.625,1.0
-1.8544921875,0.95703125,1.6953125,110.75,-43.875,-135.25,1.0
-1.8544921875,0.95703125,1.6953125,110.75,-43.875,-135.25,1.0
-1.8544921875,0.95703125,1.6953125,110.75,-43.875,-135.25,1.0
-1.8544921875,0.95703125,1.6953125,110.75,-43.875,-135.25,1.0
-1.8544921875,0.95703125,1.6953125,110.75,-43.875,-135.25,1.0
-1.8544921875,0.95703125,1.6953125,110.75,-43.875,-135.25,1.0
-1.8544921875,0.95703125,1.6953125,110.75,-43.875,-135.25,1.0
-1.8544921875,0.95703125,1.6953125,110.75,-43.875,-135.25,1.0
1.82421875,0.744140625,1.638671875,48.0,0.0,-110.625,1.0
1.82421875,0.744140625,1.638671875,48.0,0.0,-110.625,1.0
1.82421875,0.744140625,1.638671875,43.0,0.0,-110.75,1.0
1.818359375,0.75390625,1.646484375,43.0,0.0,-110.75,1.0
1.818359375,0.75390625,1.646484375,43.0,0.0,-110.75,1.0
1.818359375,0.75390625,1.646484375,43.0,0.0,-110.75,1.0
1.818359375,0.75390625,1.646484375,43.0,0.0,-110.75,1.0
1.818359375,0.75390625,1.646484375,43.0,0.0,-110.75,1.0
1.818359375,0.75390625,1.646484375,43.0,0.0,-110.75,1.0
1.818359375,0.75390625,1.646484375,43.0,0.0,-110.75,1.0
1.818359375,0.75390625,1.646484375,43.0,0.0,-110.75,1.0
1.818359375,0.75390625,1.646484375,43.0,0.0,-110.75,1.0
1.814453125,0.76171875,1.66796875,37.75,0.0,-111.625,1.0
1.814453125,0.76171875,1.66796875,37.75,0.0,-111.625,1.0
1.814453125,0.76171875,1.66796875,37.75,0.0,-111.625,1.0
1.814453125,0.76171875,1.66796875,37.75,0.0,-111.625,1.0
1.814453125,0.76171875,1.66796875,37.75,0.0,-111.625,1.0
1.814453125,0.76171875,1.66796875,37.75,0.0,-111.625,1.0
1.814453125,0.76171875,1.66796875,37.75,0.0,-111.625,1.0
1.814453125,0.76171875,1.66796875,37.75,0.0,-111.625,1.0
1.9140625,0.552734375,1.462890625,0.0,0.0,-163.5,1.0
1.9140625,0.552734375,1.462890625,0.0,0.0,-163.5,1.0
1.9140625,0.552734375,1.462890625,0.0,0.0,-161.5,1.0
1.919921875,0.576171875,1.478515625,0.0,0.0,-161.5,1.0
1.919921875,0.576171875,1.478515625,0.0,0.0,-161.5,1.0
1.919921875,0.576171875,1.478515625,0.0,0.0,-161.5,1.0
1.919921875,0.576171875,1.478515625,0.0,0.0,-161.5,1.0
1.919921875,0.576171875,1.478515625,0.0,0.0,-161.5,1.0
1.919921875,0.576171875,1.478515625,0.0,0.0,-161.5,1.0
1.919921875,0.576171875,1.478515625,0.0,0.0,-161.5,1.0
1.919921875,0.576171875,1.478515625,0.0,0.0,-161.5,1.0
1.919921875,0.576171875,1.478515625,0.0,0.0,-161.5,1.0
1.919921875,0.576171875,1.478515625,0.0,0.0,-160.625,1.0
1.9296875,0.619140625,1.482421875,0.0,0.0,-160.625,1.0
1.9296875,0.619140625,1.482421875,0.0,0.0,-160.625,1.0
1.9296875,0.619140625,1.482421875,0.0,0.0,-160.625,1.0
1.9296875,0.619140625,1.482421875,0.0,0.0,-160.625,1.0
1.9296875,0.619140625,1.482421875,0.0,0.0,-160.625,1.0
1.9296875,0.619140625,1.482421875,0.0,0.0,-160.625,1.0
1.9296875,0.619140625,1.482421875,0.0,0.0,-160.625,1.0
-1.6962890625,1.13671875,1.98046875,223.75,-143.125,233.25,1.0
-1.6962890625,1.13671875,1.98046875,223.75,-143.125,233.25,1.0
-1.6962890625,1.13671875,1.98046875,223.75,-143.125,233.25,1.0
-1.6962890625,1.13671875,1.98046875,223.75,-143.125,233.25,1.0
-1.6962890625,1.13671875,1.98046875,223.75,-143.125,233.25,1.0
-1.6962890625,1.13671875,1.98046875,223.75,-143.125,233.25,1.0
-1.6962890625,1.13671875,1.98046875,223.75,-143.125,233.25,1.0
-1.6962890625,1.13671875,1.98046875,223.75,-143.125,233.25,1.0
-1.6962890625,1.13671875,1.98046875,224.5,-150.75,230.75,1.0
-1.69140625,1.146484375,-1.9814453125,224.5,-150.75,230.75,1.0
-1.69140625,1.146484375,-1.9814453125,224.5,-150.75,230.75,1.0
-1.69140625,1.146484375,-1.9814453125,224.5,-150.75,230.75,1.0
-1.69140625,1.146484375,-1.9814453125,224.5,-150.75,230.75,1.0
-1.69140625,1.146484375,-1.9814453125,224.5,-150.75,230.75,1.0
-1.69140625,1.146484375,-1.9814453125,224.5,-150.75,230.75,1.0
-1.69140625,1.146484375,-1.9814453125,224.5,-150.75,230.75,1.0
-1.69140625,1.146484375,-1.9814453125,224.5,-150.75,230.75,1.0
-1.69140625,1.146484375,-1.9814453125,224.5,-150.75,230.75,1.0
-1.69140625,1.146484375,-1.9814453125,225.5,-157.25,228.0,1.0
-1.6923828125,1.16015625,-1.9501953125,225.5,-157.25,228.0,1.0
-1.388671875,1.29296875,1.962890625,-241.25,198.5,214.5,1.0
-1.388671875,1.29296875,1.962890625,-241.25,198.5,214.5,1.0
-1.388671875,1.29296875,1.962890625,-241.25,198.5,214.5,1.0
-1.388671875,1.29296875,1.962890625,-237.625,198.25,216.0,1.0
-1.390625,1.291015625,1.958984375,-237.625,198.25,216.0,1.0
-1.390625,1.291015625,1.958984375,-237.625,198.25,216.0,1.0
-1.390625,1.291015625,1.958984375,-237.625,198.25,216.0,1.0
-1.390625,1.291015625,1.958984375,-237.625,198.25,216.0,1.0
-1.390625,1.291015625,1.958984375,-237.625,198.25,216.0,1.0
-1.390625,1.291015625,1.958984375,-237.625,198.25,216.0,1.0
-1.390625,1.291015625,1.958984375,-237.625,198.25,216.0,1.0
-1.390625,1.291015625,1.958984375,-237.625,198.25,216.0,1.0
-1.390625,1.291015625,1.958984375,-237.625,198.25,216.0,1.0
-1.38671875,1.29296875,1.962890625,-234.375,197.75,217.75,1.0
-1.38671875,1.29296875,1.962890625,-234.375,197.75,217.75,1.0
-1.38671875,1.29296875,1.962890625,-234.375,197.75,217.75,1.0
-1.38671875,1.29296875,1.962890625,-234.375,197.75,217.75,1.0
-1.38671875,1.29296875,1.962890625,-234.375,197.75,217.75,1.0
-1.38671875,1.29296875,1.962890625,-234.375,197.75,217.75,1.0
-1.38671875,1.29296875,1.962890625,-234.375,197.75,217.75,1.0
-1.390625,1.294921875,1.802734375,-80.75,178.5,-227.75,1.0
